Order,Year,PctPopUrban,GDPPerCapRealLCU,Code,RealGDPNorm
768,1999,19.038,6930.947266,1014,62.37913822
769,2000,19.548,7141.399414,1014,64.27322616
770,2001,20.067,7360.518066,1014,66.24531341
771,2002,20.597,7415.971191,1014,66.74439643
772,2003,21.137,7740.681641,1014,69.66681919
773,2004,21.689,7822.497559,1014,70.40316968
774,2005,22.249,7997.182129,1014,71.97534626
775,2006,22.82,8283.469727,1014,74.55195995
776,2007,23.293,8560.625,1014,77.04638192
777,2008,23.774,9060.352539,1014,81.54397396
778,2009,24.259,9172.171875,1014,82.55035787
779,2010,24.753,9647.474609,1014,86.8281245
780,2011,25.253,10209.34277,1014,91.88498766
781,2012,25.76,10639.83203,1014,95.75942904
782,2013,26.271,10720.59668,1014,96.48631802
783,2014,26.789,11068.625,1014,99.61860367
784,2015,27.312,11111.00195,1014,100
785,1960,19.226,124556.7422,1015,11.85346345
786,1961,19.566,122436.4297,1015,11.65168356
787,1962,19.91,124686.1406,1015,11.86577768
788,1963,20.259,138247.7188,1015,13.15636756
789,1964,20.613,127195.5547,1015,12.10458649
790,1965,20.971,137558.2031,1015,13.09074968
791,1966,21.334,127782.0156,1015,12.16039715
792,1967,21.701,117295.6563,1015,11.16246098
793,1968,22.073,128212.9688,1015,12.20140887
794,1969,22.449,129180.5703,1015,12.29349084
795,1970,22.83,132309.2031,1015,12.59122771
796,1971,23.215,134454.4688,1015,12.79538228
797,1972,23.606,134442.2813,1015,12.79422245
798,1973,23.903,129984.7031,1015,12.37001627
799,1974,23.913,133692.3906,1015,12.72285898
800,1975,23.922,135954.9531,1015,12.93817613
801,1976,23.933,140826.5625,1015,13.40178366
802,1977,23.942,145719.6563,1015,13.86743575
803,1978,23.952,151607.5625,1015,14.42775935
804,1979,23.962,155798.4688,1015,14.82658765
805,1980,23.973,164288.8438,1015,15.63457562
806,1981,23.982,170722.8438,1015,16.24686832
807,1982,23.993,176199.5781,1015,16.76806268
808,1983,24.003,179855.7969,1015,17.11600735
809,1984,24.03,184692.3594,1015,17.57627964
810,1985,24.076,186089.4063,1015,17.70922984
811,1986,24.139,180556.8594,1015,17.18272408
812,1987,24.219,170134.6875,1015,16.19089633
813,1988,24.318,148205.5,1015,14.10400149
814,1989,24.435,151199.5,1015,14.38892601
815,1990,24.57,153135.8281,1015,14.573197
816,1991,24.724,150064.9531,1015,14.28095666
817,1992,24.896,162508.8438,1015,15.46518162
818,1993,25.086,170285.7813,1015,16.2052752
819,1994,25.296,180857.2969,1015,17.21131527
820,1995,25.525,191057.7656,1015,18.1820446
821,1996,25.773,200762.9219,1015,19.10563744
822,1997,26.042,209312.7031,1015,19.91927882
823,1998,26.33,218668.0156,1015,20.80957872
824,1999,26.639,239525.2031,1015,22.7944565
825,2000,26.968,269233.1875,1015,25.62162186
826,2001,27.318,296503.9688,1015,28.21685037
827,2002,27.689,328788.2188,1015,31.28918649
828,2003,28.081,370787.3438,1015,35.28604033
829,2004,28.495,417424.875,1015,39.72430888
830,2005,28.93,470252.8438,1015,44.75169147
831,2006,29.386,527827.4375,1015,50.23078743
832,2007,29.865,587119.3125,1015,55.87330875
833,2008,30.363,643128.9375,1015,61.20347419
834,2009,30.881,706277.25,1015,67.21299404
835,2010,31.405,768885.5,1015,73.17111875
836,2011,31.935,805765.8125,1015,76.68083993
837,2012,32.469,857962.8125,1015,81.64817627
838,2013,33.007,922529.75,1015,87.79269981
839,2014,33.551,987799.75,1015,94.00413041
840,2015,34.098,1050804.625,1015,100
841,1960,4.769,,1016,
842,1961,4.949,,1016,
843,1962,5.144,,1016,
844,1963,5.345,,1016,
845,1964,5.555,,1016,
846,1965,5.771,,1016,
847,1966,5.996,,1016,
848,1967,6.229,,1016,
849,1968,6.471,,1016,
850,1969,6.72,,1016,
851,1970,6.979,,1016,
852,1971,7.361,,1016,
853,1972,7.864,,1016,
854,1973,8.397,,1016,
855,1974,8.963,,1016,
856,1975,9.563,,1016,
857,1976,10.2,,1016,
858,1977,10.872,,1016,
859,1978,11.584,,1016,
860,1979,12.336,,1016,
861,1980,13.131,5965.018066,1016,36.96705495
862,1981,14.051,6113.644531,1016,37.88813895
863,1982,15.035,5562.901367,1016,34.47501386
864,1983,16.074,4595.86084,1016,28.48196574
865,1984,17.172,4230.369629,1016,26.21690409
866,1985,18.326,4228.76709,1016,26.20697266
867,1986,19.541,4115.083496,1016,25.5024404
868,1987,20.815,4724.582031,1016,29.27969063
869,1988,22.152,5119.098633,1016,31.72463157
870,1989,23.545,5427.994629,1016,33.63895524
871,1990,25,5404.365234,1016,33.4925166
872,1991,25.487,5525.430664,1016,34.24279637
873,1992,25.98,5057.898438,1016,31.3453551
874,1993,26.479,5288.40625,1016,32.77388304
875,1994,26.984,5399.536621,1016,33.46259219
876,1995,27.495,5329.530273,1016,33.02874129
877,1996,28.013,6555.24707,1016,40.62488596
878,1997,28.535,7066.966797,1016,43.79617078
879,1998,28.742,7702.169434,1016,47.73271724
880,1999,28.92,8091.325684,1016,50.14443843
881,2000,29.098,8006.209473,1016,49.61694705
882,2001,29.277,8771.201172,1016,54.35783632
883,2002,29.457,9268.15625,1016,57.43762007
884,2003,29.637,9583.475586,1016,59.39175115
885,2004,29.818,10032.68457,1016,62.17563764
886,2005,29.999,10596.00879,1016,65.6667314
887,2006,30.182,11312.56152,1016,70.10742949
888,2007,30.364,11814.69824,1016,73.21932546
889,2008,30.548,12278.2793,1016,76.0922801
890,2009,30.745,12697.57715,1016,78.69079808
891,2010,30.955,13171.5459,1016,81.62812847
892,2011,31.179,13716.81738,1016,85.00734387
893,2012,31.417,14295.04199,1016,88.59077994
894,2013,31.669,14891.05371,1016,92.28444821
895,2014,31.934,15559.15234,1016,96.4248613
896,2015,32.214,16136.03809,1016,100
897,1960,31.25,,1017,
898,1961,32.373,,1017,
899,1962,33.518,,1017,
900,1963,35.011,,1017,
901,1964,36.872,,1017,
902,1965,38.769,,1017,
903,1966,40.702,,1017,
904,1967,42.665,,1017,
905,1968,44.654,53427.29688,1017,66.84844314
906,1969,46.655,54511.08984,1017,68.20448914
907,1970,48.669,56754.05078,1017,71.01089065
908,1971,50.688,63520.71484,1017,79.47736724
909,1972,52.707,73029.8125,1017,91.37518747
910,1973,54.712,85368.89844,1017,106.8139001
911,1974,56.704,99490.64063,1017,124.4830793
912,1975,58.349,95405.99219,1017,119.3723511
913,1976,59.897,101129.8516,1017,126.5340664
914,1977,61.421,102236.6172,1017,127.9188559
915,1978,62.925,95577.44531,1017,119.586874
916,1979,64.405,98837.75,1017,123.66618
917,1980,65.86,99071.75,1017,123.9589617
918,1981,67.281,97489.74219,1017,121.9795473
919,1982,68.673,81966.21875,1017,102.556454
920,1983,70.033,71014.1875,1017,88.85322958
921,1984,71.36,64831.5625,1017,81.11750496
922,1985,72.647,58112.60547,1017,72.7107196
923,1986,73.9,58080.19141,1017,72.670163
924,1987,74.589,53507.51563,1017,66.94881315
925,1988,75.267,55640.08984,1017,69.61709837
926,1989,75.93,53661.37891,1017,67.14132749
927,1990,76.583,56174.77734,1017,70.28610146
928,1991,77.223,59368.91797,1017,74.28262272
929,1992,77.851,60303.28125,1017,75.45170172
930,1993,78.186,58660.19922,1017,73.39587105
931,1994,78.429,57498.62891,1017,71.94250972
932,1995,78.67,56146.57422,1017,70.2508136
933,1996,78.91,56612.25,1017,70.83346896
934,1997,79.147,56677.62891,1017,70.91527131
935,1998,79.383,56870.11328,1017,71.15610851
936,1999,79.616,55024.89453,1017,68.84736358
937,2000,79.848,56174.06641,1017,70.28521193
938,2001,80.077,54901.64844,1017,68.69315759
939,2002,80.304,53370.8125,1017,66.77776966
940,2003,80.53,55761.80859,1017,69.76939334
941,2004,80.754,59155.19141,1017,74.01520721
942,2005,80.979,61679.19922,1017,77.17325567
943,2006,81.204,63390.33594,1017,79.31423664
944,2007,81.427,65479.69141,1017,81.92844638
945,2008,81.649,69247.39063,1017,86.64260641
946,2009,81.867,68799.01563,1017,86.08159785
947,2010,82.084,70327.42969,1017,87.99395551
948,2011,82.298,75456.89063,1017,94.41195713
949,2012,82.51,77612.16406,1017,97.1086437
950,2013,82.719,77824.21094,1017,97.37395758
951,2014,82.926,78865.92969,1017,98.67736016
952,2015,83.13,79923.02344,1017,100
953,1960,17.352,1061667.75,1018,80.75908774
954,1961,17.903,1066951.625,1018,81.16102227
955,1962,18.467,1100753.125,1018,83.7322394
956,1963,19.06,1104515.125,1018,84.01840773
957,1964,19.712,1162411.375,1018,88.4224676
958,1965,20.379,1228798.375,1018,93.472403
959,1966,21.064,1232360.875,1018,93.74339574
960,1967,21.765,1215409.625,1018,92.45394574
961,1968,22.484,1221868.75,1018,92.94527934
962,1969,23.218,1305681.25,1018,99.32074006
963,1970,23.969,1395117.125,1018,106.1239604
964,1971,24.737,1418507.75,1018,107.9032417
965,1972,25.522,1405219.75,1018,106.8924483
966,1973,26.321,1409589.75,1018,107.2248661
967,1974,27.137,1430163.875,1018,108.7899014
968,1975,27.729,1424535.75,1018,108.3617804
969,1976,28.14,1388561.25,1018,105.6252672
970,1977,28.554,1359477.125,1018,103.412892
971,1978,28.972,1361811.5,1018,103.5904636
972,1979,29.394,1391802.875,1018,105.8718516
973,1980,29.819,1426717.375,1018,108.5277326
974,1981,30.248,1435747.125,1018,109.2146088
975,1982,30.68,1472217.625,1018,111.9888518
976,1983,31.115,1409700.625,1018,107.2333001
977,1984,31.555,1432700.5,1018,108.9828578
978,1985,31.997,1321507,1018,100.5245754
979,1986,32.325,1299211.25,1018,98.82857922
980,1987,32.555,1350463.625,1018,102.7272519
981,1988,32.787,1218727.625,1018,92.70633981
982,1989,33.019,1200042.875,1018,91.28502569
983,1990,33.252,1223524.5,1018,93.07122916
984,1991,33.485,1247638.875,1018,94.90556474
985,1992,33.72,1014725.313,1018,77.18826398
986,1993,33.955,1037996.25,1018,78.95844084
987,1994,34.192,1027102.125,1018,78.12974505
988,1995,34.429,950046,1018,72.26822918
989,1996,34.667,967907.0625,1018,73.62688693
990,1997,34.905,908552.75,1018,69.11191496
991,1998,35.144,916424.5625,1018,69.71070907
992,1999,35.384,882288.125,1018,67.11401387
993,2000,35.626,915051.8125,1018,69.60628654
994,2001,35.867,817601.9375,1018,62.19345611
995,2002,36.109,985226.6875,1018,74.94435853
996,2003,36.352,1025366.75,1018,77.9977383
997,2004,36.596,1041261.938,1018,79.2068556
998,2005,36.84,1043357.938,1018,79.36629442
999,2006,37.096,1064906.25,1018,81.0054344
1000,2007,37.364,1119152.125,1018,85.13181705
1001,2008,37.645,1151656,1018,87.60432626
1002,2009,37.937,1178449.375,1018,89.64244838
1003,2010,38.241,1214005.875,1018,92.34716509
1004,2011,38.557,1243760.875,1018,94.6105725
1005,2012,38.885,1400760.75,1018,106.5532605
1006,2013,39.226,1653802.25,1018,125.8016559
1007,2014,39.578,1691716.375,1018,128.6857128
1008,2015,39.942,1314610.875,1018,100
1009,1960,47.26,,1019,
1010,1961,47.297,,1019,
1011,1962,47.335,,1019,
1012,1963,47.372,,1019,
1013,1964,47.341,,1019,
1014,1965,47.109,,1019,
1015,1966,46.877,,1019,
1016,1967,46.644,,1019,
1017,1968,46.412,,1019,
1018,1969,46.18,,1019,
1019,1970,45.948,,1019,
1020,1971,45.716,,1019,
1021,1972,46.76,,1019,
1022,1973,49.087,,1019,
1023,1974,51.421,,1019,
1024,1975,53.749,15846.48242,1019,83.51201982
1025,1976,56.064,15334.68262,1019,80.81480069
1026,1977,58.346,16896.87305,1019,89.04764851
1027,1978,60.597,18162.69141,1019,95.71859573
1028,1979,62.803,17036.31836,1019,89.78253461
1029,1980,64.96,16121.59863,1019,84.96190061
1030,1981,65.035,16139.02344,1019,85.05373049
1031,1982,65.11,15783.74805,1019,83.18140548
1032,1983,65.184,15251.20801,1019,80.37488393
1033,1984,65.259,14561.30469,1019,76.7390474
1034,1985,65.334,14142.34277,1019,74.53109015
1035,1986,65.408,13441.76855,1019,70.83901727
1036,1987,65.483,11329.29102,1019,59.70611967
1037,1988,65.557,12073.5957,1019,63.62865504
1038,1989,65.632,13126.49023,1019,69.17747948
1039,1990,65.706,12801.82324,1019,67.46646277
1040,1991,65.78,12911.56445,1019,68.04480627
1041,1992,65.854,12657.27734,1019,66.70469624
1042,1993,65.928,11539.375,1019,60.81327629
1043,1994,66.002,11713.49023,1019,61.73087519
1044,1995,66.076,11641.3877,1019,61.35089
1045,1996,66.15,11586.43555,1019,61.06128851
1046,1997,66.223,12040.98145,1019,63.45677573
1047,1998,66.297,12032.79004,1019,63.41360647
1048,1999,66.371,11764.24414,1019,61.99835166
1049,2000,66.444,11631.10742,1019,61.29671227
1050,2001,66.517,12073.80957,1019,63.62978214
1051,2002,66.591,12539.60254,1019,66.08454216
1052,2003,66.664,13255.90527,1019,69.85950537
1053,2004,66.737,14433.41797,1019,76.06507585
1054,2005,66.682,15010.69824,1019,79.10738142
1055,2006,66.615,15463.15918,1019,81.49188075
1056,2007,66.547,16091.33008,1019,84.80238331
1057,2008,66.479,16569.39453,1019,87.32181488
1058,2009,66.412,16873.42188,1019,88.92405926
1059,2010,66.344,17551.20703,1019,92.49603227
1060,2011,66.276,18288.66406,1019,96.38248003
1061,2012,66.208,18668.58398,1019,98.38468337
1062,2013,66.14,19021.46484,1019,100.2443891
1063,2014,66.085,19199.32813,1019,101.1817404
1064,2015,66.043,18975.0918,1019,100
1065,1960,6.695,290233.9375,1020,73.13808081
1066,1961,6.962,288635.6875,1020,72.73532661
1067,1962,7.239,298172.125,1020,75.13848023
1068,1963,7.527,287652.625,1020,72.48759781
1069,1964,7.877,274988.1563,1020,69.29618971
1070,1965,8.406,271380.75,1020,68.38713417
1071,1966,8.968,261528.5781,1020,65.90441644
1072,1967,9.564,258729.1406,1020,65.19896659
1073,1968,10.196,252797.2813,1020,63.70415584
1074,1969,10.862,264970.5,1020,66.77177041
1075,1970,11.568,264334.5938,1020,66.61152395
1076,1971,12.313,252676.2031,1020,63.67364452
1077,1972,13.1,249626.1563,1020,62.90504186
1078,1973,13.882,223297.0625,1020,56.27018929
1079,1974,14.704,228999.5313,1020,57.70719429
1080,1975,15.566,244239.25,1020,61.54755766
1081,1976,16.47,246443.8125,1020,62.10310079
1082,1977,17.413,247112.9531,1020,62.27172222
1083,1978,18.4,241323.1406,1020,60.81270685
1084,1979,18.592,185933.7188,1020,46.85473885
1085,1980,18.787,171153.0313,1020,43.13004998
1086,1981,18.982,169256.1094,1020,42.65203136
1087,1982,19.179,174331.6094,1020,43.93104212
1088,1983,19.377,196905.5938,1020,49.61961841
1089,1984,19.578,195869.6094,1020,49.35855346
1090,1985,19.779,232111.2188,1020,58.4913302
1091,1986,19.983,216205.0469,1020,54.48302265
1092,1987,20.187,204598.3594,1020,51.55817225
1093,1988,20.394,228819.2813,1020,57.66177183
1094,1989,20.602,232352.875,1020,58.55222685
1095,1990,20.811,215590.75,1020,54.32822168
1096,1991,21.023,226642.7344,1020,57.11328856
1097,1992,21.235,237108.1719,1020,59.75054738
1098,1993,21.408,193565.7344,1020,48.77798387
1099,1994,21.44,206373.5781,1020,52.00552204
1100,1995,21.473,202106.2656,1020,50.9301721
1101,1996,21.506,199724.7813,1020,50.33004519
1102,1997,21.538,203916.8125,1020,51.38642448
1103,1998,21.571,210616.1719,1020,53.07464293
1104,1999,21.604,201829.1563,1020,50.86034137
1105,2000,21.637,192845.8125,1020,48.59656572
1106,2001,21.67,207367.7344,1020,52.25604643
1107,2002,21.702,216516.0781,1020,54.56140159
1108,2003,21.735,239058.7344,1020,60.24208328
1109,2004,21.768,307708.8125,1020,77.54169684
1110,2005,21.801,348224.75,1020,87.75159144
1111,2006,21.834,338522.6875,1020,85.30670082
1112,2007,21.868,338055.4063,1020,85.18894735
1113,2008,21.901,337109.4688,1020,84.95057394
1114,2009,21.934,340010.2188,1020,85.68155423
1115,2010,21.983,373559.8125,1020,94.13595112
1116,2011,22.048,361644.75,1020,91.13339115
1117,2012,22.129,380856.0625,1020,95.97458421
1118,2013,22.227,389387.0313,1020,98.12436272
1119,2014,22.341,402736.0313,1020,101.4882706
1120,2015,22.471,396830.125,1020,100
1121,1960,4.417,,1021,
1122,1961,4.617,,1021,
1123,1962,4.826,,1021,
1124,1963,5.045,,1021,
1125,1964,5.273,,1021,
1126,1965,5.509,,1021,
1127,1966,5.757,,1021,
1128,1967,6.014,,1021,
1129,1968,6.283,,1021,
1130,1969,6.562,,1021,
1131,1970,6.664,,1021,
1132,1971,6.737,,1021,
1133,1972,6.812,,1021,
1134,1973,6.887,,1021,
1135,1974,6.963,,1021,
1136,1975,7.04,,1021,
1137,1976,7.118,,1021,
1138,1977,7.197,,1021,
1139,1978,7.276,,1021,
1140,1979,7.356,,1021,
1141,1980,7.534,,1021,
1142,1981,7.834,,1021,
1143,1982,8.147,615562.5,1021,45.0945392
1144,1983,8.47,631516.75,1021,46.26330687
1145,1984,8.805,609975.9375,1021,44.68528187
1146,1985,9.152,570946.875,1021,41.82611227
1147,1986,9.511,554136.6875,1021,40.5946408
1148,1987,9.882,556437.1875,1021,40.76316956
1149,1988,10.267,581667.4375,1021,42.61147334
1150,1989,10.665,597519.9375,1021,43.77278707
1151,1990,11.076,614901.125,1021,45.04608855
1152,1991,11.338,627781.3125,1021,45.98965825
1153,1992,11.418,628332.1875,1021,46.03001394
1154,1993,11.499,659136.25,1021,48.28664102
1155,1994,11.581,679600.5,1021,49.78579979
1156,1995,11.663,734829.4375,1021,53.83173093
1157,1996,11.746,777553.625,1021,56.96159597
1158,1997,11.829,793158.375,1021,58.10476017
1159,1998,11.913,807579.375,1021,59.16120586
1160,1999,11.997,846490,1021,62.01169903
1161,2000,12.082,846211.625,1021,61.99130599
1162,2001,12.167,861886.9375,1021,63.13963941
1163,2002,12.253,906803.9375,1021,66.43014431
1164,2003,12.483,933760.625,1021,68.4049225
1165,2004,12.755,964331.5,1021,70.64446685
1166,2005,13.031,991477.1875,1021,72.6330907
1167,2006,13.313,1062102,1021,77.80688439
1168,2007,13.6,1113402.875,1021,81.56505568
1169,2008,13.892,1170463.5,1021,85.74517158
1170,2009,14.189,1208616.875,1021,88.54019055
1171,2010,14.492,1235497.125,1021,90.50936912
1172,2011,14.8,1307735.125,1021,95.80134081
1173,2012,15.115,1314139.375,1021,96.27049984
1174,2013,15.437,1317271.5,1021,96.49995133
1175,2014,15.766,1341199.375,1021,98.25284644
1176,2015,16.101,1365048.875,1021,100
1177,1960,12.608,857.824585,1022,109.2194159
1178,1961,12.821,882.7758789,1022,112.3962493
1179,1962,13.082,866.4667969,1022,110.3197543
1180,1963,13.578,890.6610107,1022,113.4001952
1181,1964,14.092,852.2501221,1022,108.5096676
1182,1965,14.62,865.274353,1022,110.1679307
1183,1966,15.165,850.3427734,1022,108.2668213
1184,1967,15.727,892.1407471,1022,113.5885973
1185,1968,16.306,880.6939697,1022,112.1311777
1186,1969,16.88,958.2583618,1022,122.0067837
1187,1970,17.362,1136.142822,1022,144.6552799
1188,1971,17.855,1196.321045,1022,152.3172547
1189,1972,18.36,1252.262939,1022,159.4398543
1190,1973,18.874,1241.42981,1022,158.0605652
1191,1974,19.4,1279.431885,1022,162.8990421
1192,1975,19.873,1213.560547,1022,154.512212
1193,1976,20.356,1180.24353,1022,150.2702432
1194,1977,20.846,1064.72876,1022,135.5627424
1195,1978,21.345,1002.955811,1022,127.6977249
1196,1979,21.853,1001.512878,1022,127.5140087
1197,1980,22.371,1105.388916,1022,140.7396499
1198,1981,22.895,1197.374634,1022,152.4513991
1199,1982,23.429,1181.415405,1022,150.419448
1200,1983,24.069,1153.127319,1022,146.8177696
1201,1984,24.736,1087.262939,1022,138.4318254
1202,1985,25.414,1118.9104,1022,142.4612241
1203,1986,26.105,1100.635254,1022,140.1344071
1204,1987,26.809,1073.980835,1022,136.7407295
1205,1988,27.524,1116.328125,1022,142.1324452
1206,1989,28.25,1137.685791,1022,144.8517328
1207,1990,28.988,1182.388794,1022,150.5433812
1208,1991,29.738,1215.535767,1022,154.7636997
1209,1992,30.499,1080.1875,1022,137.5309707
1210,1993,30.94,1068.583252,1022,136.0535017
1211,1994,31.335,1144.863525,1022,145.7656119
1212,1995,31.732,1126.421997,1022,143.417611
1213,1996,32.132,1222.7677,1022,155.6844795
1214,1997,32.534,1236.577026,1022,157.4427021
1215,1998,32.939,1254.889648,1022,159.7742905
1216,1999,33.347,1229.813232,1022,156.5815264
1217,2000,33.758,1180.177246,1022,150.2618038
1218,2001,34.17,1187.28833,1022,151.1671969
1219,2002,34.585,1074.237915,1022,136.7734613
1220,2003,34.479,885.8955078,1022,112.7934448
1221,2004,34.294,828.3728027,1022,105.4695742
1222,2005,34.11,774.050354,1022,98.55316464
1223,2006,33.926,739.0870972,1022,94.10159429
1224,2007,33.743,702.9901733,1022,89.50568389
1225,2008,33.56,570.302002,1022,72.61164187
1226,2009,33.378,594.4959717,1022,75.69205165
1227,2010,33.196,650.1422119,1022,82.77700814
1228,2011,33.015,713.1677856,1022,90.8015116
1229,2012,32.834,771.7392578,1022,98.25891267
1230,2013,32.654,788.3425903,1022,100.372872
1231,2014,32.501,800.0059204,1022,101.8578634
1232,2015,32.376,785.4140015,1022,100
